protein_name	target_gene	n_cells	mean_score	control_mean_score	effect_size_vs_control	p_value	q_value	direction	block_support	direction_stability
CD117	C6orf226	1015	-0.0016975886460742432	-0.00027018994312392303	-0.0014273987029503202	0.9505598246510952	0.9866570331821495	down	0.0	0.0
CD117	CCND1	643	0.07783870396063526	-0.00027018994312392303	0.07810889390375918	0.013091871534264016	0.33780903297171333	up	0.6666666666666666	0.6666666666666666
CD117	CCND2	1015	-0.016234612122891935	-0.00027018994312392303	-0.015964422179768012	0.4934288095535253	0.8769844697646912	down	0.3333333333333333	0.3333333333333333
CD117	CCR10	988	-0.02076897523075355	-0.00027018994312392303	-0.020498785287629627	0.37237767270597066	0.8769844697646912	down	0.3333333333333333	0.3333333333333333
CD117	CCT3	190	-0.05548943126407496	-0.00027018994312392303	-0.05521924132095104	0.3264858701813729	0.8729948267893232	down	1.0	1.0
CD117	CCT6A	56	-0.057768511184830444	-0.00027018994312392303	-0.05749832124170652	0.5649456037894343	0.8769844697646912	down	0.6666666666666666	0.6666666666666666
CD117	CD151	998	-0.025644870148493974	-0.00027018994312392303	-0.02537468020537005	0.2862451554671155	0.8560854911262495	down	0.6666666666666666	0.6666666666666666
CD117	CD274	1222	0.012069605950496528	-0.00027018994312392303	0.01233979589362045	0.5738790583675453	0.8769844697646912	up	0.6666666666666666	0.6666666666666666
CD117	CD44	1193	-0.029102462633502725	-0.00027018994312392303	-0.028832272690378802	0.18344352825467816	0.820492871830015	down	0.3333333333333333	0.3333333333333333
CD117	CD47	1033	0.018542708794405463	-0.00027018994312392303	0.018812898737529386	0.43933439836415855	0.8769844697646912	up	0.6666666666666666	0.6666666666666666
CD117	CD58	1166	-0.08117111065654957	-0.00027018994312392303	-0.08090092071342565	0.00011523960386443586	0.01417447127532561	down	0.6666666666666666	0.6666666666666666
CD117	CD59	1238	-0.011014458845999164	-0.00027018994312392303	-0.010744268902875241	0.6175221075248609	0.8871717719640314	down	0.6666666666666666	0.6666666666666666
CD117	CD63	864	0.007936117363387249	-0.00027018994312392303	0.008206307306511172	0.7562941346201508	0.9492263118191688	up	0.6666666666666666	0.6666666666666666
CD117	CDC123	320	-0.019321233015111683	-0.00027018994312392303	-0.01905104307198776	0.6425246736030898	0.8980742596952279	down	0.6666666666666666	0.6666666666666666
CD117	CDH19	1175	-0.013837015637257493	-0.00027018994312392303	-0.01356682569413357	0.5338804018232931	0.8769844697646912	down	0.3333333333333333	0.3333333333333333
CD117	CDK4	828	0.019466145269407577	-0.00027018994312392303	0.0197363352125315	0.45672065078960433	0.8769844697646912	up	0.3333333333333333	0.3333333333333333
CD117	CDK6	414	0.12256454188817606	-0.00027018994312392303	0.12283473183129998	0.002614581818827633	0.16079678185789942	up	1.0	1.0
CD117	CDKN1A	1049	-0.0006942202706201272	-0.00027018994312392303	-0.00042403032749620414	0.9857959015723023	1.0	down	0.3333333333333333	0.3333333333333333
CD117	CDKN2A	888	0.006835538823765552	-0.00027018994312392303	0.007105728766889475	0.7793583255437482	0.9586107404188102	up	0.6666666666666666	0.6666666666666666
CD117	CDKN2B	983	-0.01962213912566731	-0.00027018994312392303	-0.019351949182543387	0.41068872492265474	0.8769844697646912	down	0.6666666666666666	0.6666666666666666
CD117	CGAS	767	-0.021995710255144654	-0.00027018994312392303	-0.02172552031202073	0.4016957205819317	0.8769844697646912	down	0.6666666666666666	0.6666666666666666
CD117	CHCHD2	1016	0.001981247223028434	-0.00027018994312392303	0.002251437166152357	0.9241134564044208	0.9832336869086205	up	0.6666666666666666	0.6666666666666666
CD117	CITED1	1109	-0.013123511037798526	-0.00027018994312392303	-0.012853321094674602	0.5544772229311975	0.8769844697646912	down	1.0	1.0
CD117	CKS1B	965	0.04237796903664455	-0.00027018994312392303	0.04264815897976847	0.09040180665063818	0.7173820785824837	up	1.0	1.0
CD117	CMSS1	995	-0.04034209523080276	-0.00027018994312392303	-0.04007190528767884	0.08449668437519711	0.7173820785824837	down	0.6666666666666666	0.6666666666666666
CD117	CORO1A	898	0.08452702194741665	-0.00027018994312392303	0.08479721189054057	0.0011929286704671959	0.09782015097831005	up	1.0	1.0
CD117	CSPG4	1195	-0.028225123118645726	-0.00027018994312392303	-0.027954933175521803	0.20586223583518412	0.8250287789161181	down	0.3333333333333333	0.3333333333333333
CD117	CST3	690	0.0222164637889197	-0.00027018994312392303	0.022486653732043622	0.44222648444955326	0.8769844697646912	up	0.3333333333333333	0.3333333333333333
CD117	CTPS1	421	0.09537412967814671	-0.00027018994312392303	0.09564431962127062	0.010145332753657048	0.3119689821749542	up	1.0	1.0
CD117	CTSA	947	0.020950925256549586	-0.00027018994312392303	0.02122111519967351	0.3870000391882694	0.8769844697646912	up	0.6666666666666666	0.6666666666666666
CD117	CTSB	1086	-0.02813590239047904	-0.00027018994312392303	-0.027865712447355116	0.20764438897911208	0.8250287789161181	down	0.6666666666666666	0.6666666666666666
CD117	CTSD	1217	-0.03847884603350345	-0.00027018994312392303	-0.038208656090379524	0.07145632302093723	0.7031302185260223	down	0.6666666666666666	0.6666666666666666
CD117	CTSL	923	0.014892350989101948	-0.00027018994312392303	0.015162540932225872	0.5300824240740096	0.8769844697646912	up	1.0	1.0
CD117	CTSO	1050	0.037939097531320895	-0.00027018994312392303	0.03820928747444482	0.11196741434284739	0.7734262529922027	up	1.0	1.0
CD117	CXCR4	842	-0.022423355070979676	-0.00027018994312392303	-0.022153165127855753	0.3971601315284665	0.8769844697646912	down	0.0	0.0
CD117	CYP27A1	946	-0.009836900905316609	-0.00027018994312392303	-0.009566710962192686	0.6959199602646512	0.9133299496897999	down	0.6666666666666666	0.6666666666666666
CD117	DAG1	849	0.01364598307250811	-0.00027018994312392303	0.013916173015632033	0.6202989625114366	0.8871717719640314	up	1.0	1.0
CD117	DDR1	892	-0.00395596074820198	-0.00027018994312392303	-0.003685770805078057	0.8860014457252263	0.9773827607551824	down	0.0	0.0
CD117	DDX17	762	-0.006016233070391871	-0.00027018994312392303	-0.005746043127267948	0.8285223790947536	0.9685552516755099	down	0.3333333333333333	0.3333333333333333
CD117	DDX39A	623	0.046303819486517135	-0.00027018994312392303	0.04657400942964106	0.13992535882307164	0.7823099606926278	up	1.0	1.0
CD117	DLL3	905	-0.03229445651816088	-0.00027018994312392303	-0.03202426657503696	0.19352651792743222	0.8250287789161181	down	0.6666666666666666	0.6666666666666666
CD117	DNAJC9	46	0.049054120649242375	-0.00027018994312392303	0.0493243105923663	0.6366167839835446	0.8980742596952279	up	0.0	0.0
CD117	DNMT1	342	0.04085897755283732	-0.00027018994312392303	0.041129167495961245	0.3772071785312693	0.8769844697646912	up	0.3333333333333333	0.3333333333333333
CD117	E2F1	602	0.017169608117646392	-0.00027018994312392303	0.017439798060770315	0.580671784133731	0.8769844697646912	up	0.3333333333333333	0.3333333333333333
CD117	EEA1	761	-0.07613101217357812	-0.00027018994312392303	-0.0758608222304542	0.00337422115105918	0.16491621568542822	down	1.0	1.0
CD117	EEF1G	188	0.047749895106035944	-0.00027018994312392303	0.04802008504915987	0.479826723348592	0.8769844697646912	up	0.6666666666666666	0.6666666666666666
CD117	EIF2S3	50	-0.024691918534389446	-0.00027018994312392303	-0.024421728591265523	0.8347309641833631	0.9685552516755099	down	0.6666666666666666	0.6666666666666666
CD117	EIF3K	778	0.0539439842521325	-0.00027018994312392303	0.054214174195256426	0.054668808092079836	0.5847185561152887	up	0.6666666666666666	0.6666666666666666
CD117	EIF4A1	133	0.05271453580215054	-0.00027018994312392303	0.052984725745274464	0.43586455510403643	0.8769844697646912	up	0.6666666666666666	0.6666666666666666
CD117	EMP1	942	-0.014305623909725815	-0.00027018994312392303	-0.014035433966601892	0.5766443333657509	0.8769844697646912	down	0.6666666666666666	0.6666666666666666
CD117	ENPP1	848	-0.03707658178891568	-0.00027018994312392303	-0.03680639184579176	0.1350141060489931	0.7734262529922027	down	0.6666666666666666	0.6666666666666666
CD117	EVA1A	812	-0.00613772152283596	-0.00027018994312392303	-0.005867531579712037	0.8232353563070208	0.9685552516755099	down	0.0	0.0
CD117	FARSA	73	0.06116547678696249	-0.00027018994312392303	0.061435666730086415	0.46933929381623873	0.8769844697646912	up	0.6666666666666666	0.6666666666666666
CD117	FBL	327	0.055515990544499245	-0.00027018994312392303	0.05578618048762317	0.20503329342142512	0.8250287789161181	up	0.6666666666666666	0.6666666666666666
CD117	FBXO32	1037	-0.05632422494362187	-0.00027018994312392303	-0.056054035000497944	0.016702046393757577	0.33780903297171333	down	0.3333333333333333	0.3333333333333333
CD117	FGFR1	1182	-0.02326664674723262	-0.00027018994312392303	-0.022996456804108698	0.27922883464434767	0.8560854911262495	down	0.6666666666666666	0.6666666666666666
CD117	FKBP4	690	0.01407557447994183	-0.00027018994312392303	0.014345764423065753	0.6123940213649979	0.8871717719640314	up	1.0	1.0
CD117	FMN1	1015	0.02037150157157171	-0.00027018994312392303	0.020641691514695634	0.3712164451036958	0.8769844697646912	up	1.0	1.0
CD117	FOS	721	0.017458429048062416	-0.00027018994312392303	0.01772861899118634	0.5145839620020836	0.8769844697646912	up	0.6666666666666666	0.6666666666666666
CD117	FOXM1	263	0.13550298055964458	-0.00027018994312392303	0.1357731705027685	0.004022346724034834	0.16491621568542822	up	1.0	1.0
CD117	FRZB	674	-0.009090998687394866	-0.00027018994312392303	-0.008820808744270943	0.7619625761726504	0.9514862626318376	down	0.3333333333333333	0.3333333333333333
CD117	FSTL3	1038	-0.01480896929330484	-0.00027018994312392303	-0.014538779350180917	0.5221860507759841	0.8769844697646912	down	0.3333333333333333	0.3333333333333333
CD117	FTH1	126	0.009602444203474078	-0.00027018994312392303	0.009872634146598001	0.8746700869284028	0.9773827607551824	up	0.3333333333333333	0.3333333333333333
CD117	GAA	897	-0.00830583134827997	-0.00027018994312392303	-0.008035641405156047	0.7466415527763126	0.9492263118191688	down	0.0	0.0
CD117	GAS5	866	-0.018763524988647716	-0.00027018994312392303	-0.018493335045523793	0.4569399041124522	0.8769844697646912	down	0.3333333333333333	0.3333333333333333
CD117	GPATCH4	635	0.0028814546256427766	-0.00027018994312392303	0.0031516445687667	0.9168230898289375	0.9832336869086205	up	0.6666666666666666	0.6666666666666666
CD117	GPI	147	0.008322213342514082	-0.00027018994312392303	0.008592403285638005	0.894049737480154	0.9774943796449684	up	0.6666666666666666	0.6666666666666666
CD117	GPNMB	802	0.004463020441685662	-0.00027018994312392303	0.004733210384809585	0.8564605769718634	0.9754134348846222	up	0.6666666666666666	0.6666666666666666
CD117	GRN	800	-0.027492913977198247	-0.00027018994312392303	-0.027222724034074323	0.27077240709099004	0.8560854911262495	down	0.3333333333333333	0.3333333333333333
CD117	GSEC	426	0.052945344723912866	-0.00027018994312392303	0.05321553466703679	0.16476275075000127	0.820492871830015	up	1.0	1.0
CD117	GSN	952	-0.016474389675199378	-0.00027018994312392303	-0.016204199732075455	0.5021056329135297	0.8769844697646912	down	0.3333333333333333	0.3333333333333333
CD117	HASPIN	495	-0.04260701105831595	-0.00027018994312392303	-0.042336821115192026	0.18075847558664263	0.820492871830015	down	0.6666666666666666	0.6666666666666666
CD117	HLA-A	978	0.01440705225801353	-0.00027018994312392303	0.014677242201137454	0.5451115619563702	0.8769844697646912	up	1.0	1.0
CD117	HLA-B	558	0.016341842380206167	-0.00027018994312392303	0.01661203232333009	0.6075697415745991	0.8871717719640314	up	1.0	1.0
CD117	HLA-C	636	-0.0010738107238779369	-0.00027018994312392303	-0.0008036207807540139	0.9787602890489062	1.0	down	0.3333333333333333	0.3333333333333333
CD117	HLA-DRB5	1031	0.031600210866272974	-0.00027018994312392303	0.0318704008093969	0.17983518013431907	0.820492871830015	up	1.0	1.0
CD117	HLA-E	755	-0.03186875949819198	-0.00027018994312392303	-0.031598569555068054	0.2352717234466741	0.8560854911262495	down	0.3333333333333333	0.3333333333333333
CD117	HLA-F	884	0.01438073448831296	-0.00027018994312392303	0.014650924431436884	0.5692274077171264	0.8769844697646912	up	0.6666666666666666	0.6666666666666666
CD117	HLA-H	851	0.0008500409378647936	-0.00027018994312392303	0.0011202308809887167	0.9654797138896589	0.9979328135162021	up	0.6666666666666666	0.6666666666666666
CD117	HNRNPA1	659	-0.0661443291704147	-0.00027018994312392303	-0.06587413922729078	0.02276706129386564	0.40004979130649626	down	0.6666666666666666	0.6666666666666666
CD117	HNRNPC	218	-0.03087419653876905	-0.00027018994312392303	-0.030604006595645127	0.4977895713342041	0.8769844697646912	down	0.6666666666666666	0.6666666666666666
CD117	HSPA1A	717	-0.007510775999647791	-0.00027018994312392303	-0.007240586056523867	0.7884121741821783	0.960145519053544	down	0.6666666666666666	0.6666666666666666
CD117	IDH2	965	0.06268022035376825	-0.00027018994312392303	0.06295041029689216	0.017851696864358835	0.33780903297171333	up	1.0	1.0
CD117	IDI2-AS1	821	-0.02802235990895003	-0.00027018994312392303	-0.027752169965826107	0.2664004619679439	0.8560854911262495	down	0.6666666666666666	0.6666666666666666
CD117	IFNGR1	907	0.0034999268554368195	-0.00027018994312392303	0.0037701167985607423	0.882291406388348	0.9773827607551824	up	1.0	1.0
CD117	IFNGR2	1203	-0.05160646027730333	-0.00027018994312392303	-0.05133627033417941	0.016671742562981432	0.33780903297171333	down	0.3333333333333333	0.3333333333333333
CD117	ILF2	169	0.1472833757617322	-0.00027018994312392303	0.14755356570485612	0.03334852170689773	0.5110502570133766	up	1.0	1.0
CD117	IRF3	799	-0.01617166157265398	-0.00027018994312392303	-0.015901471629530057	0.5461140504133135	0.8769844697646912	down	0.3333333333333333	0.3333333333333333
CD117	IRF4	687	0.02405544029636965	-0.00027018994312392303	0.02432563023949357	0.41405850701719416	0.8769844697646912	up	1.0	1.0
CD117	ISYNA1	575	-0.026060215008854287	-0.00027018994312392303	-0.025790025065730363	0.3972738301401878	0.8769844697646912	down	0.6666666666666666	0.6666666666666666
CD117	ITGA3	769	0.0199992209904781	-0.00027018994312392303	0.020269410933602024	0.4314363871306607	0.8769844697646912	up	1.0	1.0
CD117	JAK1	1026	0.0072819931312253314	-0.00027018994312392303	0.007552183074349255	0.7532316521233535	0.9492263118191688	up	1.0	1.0
CD117	JAK2	1120	-0.0446932534542351	-0.00027018994312392303	-0.04442306351111118	0.04154880138320134	0.5110502570133766	down	0.0	0.0
CD117	JMJD7	918	-0.04947008164971431	-0.00027018994312392303	-0.049199891706590386	0.04550822571122043	0.5129223906494554	down	0.3333333333333333	0.3333333333333333
CD117	JPT1	533	-0.05083310111116908	-0.00027018994312392303	-0.050562911168045156	0.11044315812210068	0.7734262529922027	down	0.6666666666666666	0.6666666666666666
CD117	KCNN4	813	0.009640190616275988	-0.00027018994312392303	0.009910380559399912	0.7198650905588082	0.9320358540919306	up	0.6666666666666666	0.6666666666666666
CD117	KDR	831	0.04770282175197763	-0.00027018994312392303	0.047973011695101556	0.08684889279342844	0.7173820785824837	up	1.0	1.0
CD117	KLF4	731	0.022285085025517515	-0.00027018994312392303	0.022555274968641438	0.4355949765208653	0.8769844697646912	up	0.6666666666666666	0.6666666666666666
CD117	LAMP2	838	0.017995703888393687	-0.00027018994312392303	0.01826589383151761	0.48881356983160007	0.8769844697646912	up	1.0	1.0
CD117	LCP1	879	0.01943798425695134	-0.00027018994312392303	0.019708174200075264	0.43631741650937417	0.8769844697646912	up	1.0	1.0
CD117	LEF1-AS1	860	-0.033632501692069855	-0.00027018994312392303	-0.03336231174894593	0.17832209789609124	0.820492871830015	down	0.6666666666666666	0.6666666666666666
CD117	LGALS3	646	0.027585749670520243	-0.00027018994312392303	0.027855939613644166	0.361313816033324	0.8769844697646912	up	0.6666666666666666	0.6666666666666666
CD117	LGALS3BP	647	-0.03487165576529138	-0.00027018994312392303	-0.03460146582216746	0.22551497249988703	0.8560854911262495	down	0.6666666666666666	0.6666666666666666
CD117	LINC00518	829	0.012975643019623194	-0.00027018994312392303	0.013245832962747117	0.6180437653023315	0.8871717719640314	up	1.0	1.0
CD117	LRPAP1	795	-0.019435983730204318	-0.00027018994312392303	-0.019165793787080394	0.4499685953135737	0.8769844697646912	down	0.0	0.0
CD117	LRRC75A-AS1	512	-0.08054924659735571	-0.00027018994312392303	-0.0802790566542318	0.005280123611189708	0.1855586297646669	down	0.6666666666666666	0.6666666666666666
CD117	LY96	789	0.03786367293287039	-0.00027018994312392303	0.038133862875994316	0.16363294289030783	0.820492871830015	up	1.0	1.0
CD117	MC1R	728	-0.01142420679430856	-0.00027018994312392303	-0.011154016851184636	0.682564260886515	0.9133299496897999	down	0.3333333333333333	0.3333333333333333
CD117	MDH2	585	-0.007902747023858956	-0.00027018994312392303	-0.007632557080735033	0.7986060601575109	0.9677689201908753	down	0.6666666666666666	0.6666666666666666
CD117	MFGE8	985	0.015569356608557442	-0.00027018994312392303	0.015839546551681363	0.5069594915846939	0.8769844697646912	up	0.6666666666666666	0.6666666666666666
CD117	MIA	750	-0.056514042468622135	-0.00027018994312392303	-0.05624385252549821	0.03934602740978534	0.5110502570133766	down	0.6666666666666666	0.6666666666666666
CD117	MRPL47	392	0.04257318196443505	-0.00027018994312392303	0.04284337190755897	0.23140814890310304	0.8560854911262495	up	0.3333333333333333	0.3333333333333333
CD117	MT2A	539	0.03414144106683008	-0.00027018994312392303	0.034411631009954	0.2909686823669652	0.8560854911262495	up	1.0	1.0
CD117	MYC	185	-0.01825159582956079	-0.00027018994312392303	-0.017981405886436867	0.7194035770604542	0.9320358540919306	down	0.0	0.0
CD117	NACA	95	-0.03985068204850376	-0.00027018994312392303	-0.03958049210537984	0.572559891077606	0.8769844697646912	down	0.6666666666666666	0.6666666666666666
CD117	NCL	165	0.08759906723670613	-0.00027018994312392303	0.08786925717983005	0.18306139437161373	0.820492871830015	up	1.0	1.0
CD117	NDUFA13	359	0.07908244699812689	-0.00027018994312392303	0.0793526369412508	0.04039844488311479	0.5110502570133766	up	1.0	1.0
CD117	NEAT1	616	-0.06717052162148768	-0.00027018994312392303	-0.06690033167836376	0.014431045744625004	0.33780903297171333	down	0.6666666666666666	0.6666666666666666
CD117	NGFR	607	0.005589711996228495	-0.00027018994312392303	0.005859901939352419	0.8444273831740325	0.9706968984150094	up	0.6666666666666666	0.6666666666666666
CD117	NME1	625	0.023329536783820982	-0.00027018994312392303	0.023599726726944905	0.44975343722236316	0.8769844697646912	up	0.6666666666666666	0.6666666666666666
CD117	NMRK1	753	0.015948279315856878	-0.00027018994312392303	0.0162184692589808	0.5780387312896775	0.8769844697646912	up	0.6666666666666666	0.6666666666666666
CD117	NOLC1	290	0.04702685847429695	-0.00027018994312392303	0.04729704841742087	0.280998256489891	0.8560854911262495	up	1.0	1.0
CD117	NONO	610	0.015281541444147007	-0.00027018994312392303	0.01555173138727093	0.6182156532790622	0.8871717719640314	up	1.0	1.0
CD117	NPC1	802	-0.03621074304882552	-0.00027018994312392303	-0.03594055310570159	0.15582774589792817	0.820492871830015	down	0.3333333333333333	0.3333333333333333
CD117	NPC2	724	-0.028608294597947514	-0.00027018994312392303	-0.02833810465482359	0.3050984745853845	0.8560854911262495	down	0.3333333333333333	0.3333333333333333
CD117	NSG1	701	0.02024835707266084	-0.00027018994312392303	0.020518547015784764	0.4638947792877658	0.8769844697646912	up	0.6666666666666666	0.6666666666666666
CD117	NT5E	904	0.0017804988601390903	-0.00027018994312392303	0.0020506888032630136	0.9352710680350292	0.9832336869086205	up	0.6666666666666666	0.6666666666666666
CD117	NUP50-AS1	688	-0.021758808592551138	-0.00027018994312392303	-0.021488618649427214	0.4269665910781496	0.8769844697646912	down	0.3333333333333333	0.3333333333333333
CD117	P2RX4	323	-0.00042505116125377294	-0.00027018994312392303	-0.0001548612181298499	0.9971442803867562	1.0	down	0.3333333333333333	0.3333333333333333
CD117	PABPC1	226	0.02680960284539733	-0.00027018994312392303	0.027079792788521254	0.6062077768482668	0.8871717719640314	up	1.0	1.0
CD117	PAICS	229	0.0967537282526743	-0.00027018994312392303	0.09702391819579821	0.045871108106861874	0.5129223906494554	up	1.0	1.0
CD117	PET100	322	0.03434509284596117	-0.00027018994312392303	0.03461528278908509	0.3922409148396475	0.8769844697646912	up	0.3333333333333333	0.3333333333333333
CD117	PFDN4	718	0.01881761865848925	-0.00027018994312392303	0.019087808601613174	0.4840449928953071	0.8769844697646912	up	0.6666666666666666	0.6666666666666666
CD117	PFN1	331	-0.020155794529070077	-0.00027018994312392303	-0.019885604585946154	0.6160596716031346	0.8871717719640314	down	0.3333333333333333	0.3333333333333333
CD117	PIK3IP1	605	0.010091903719455527	-0.00027018994312392303	0.01036209366257945	0.7411111742291682	0.9492263118191688	up	0.6666666666666666	0.6666666666666666
CD117	POLD2	149	0.12635465488381917	-0.00027018994312392303	0.12662484482694308	0.057871477942334465	0.5931826489089282	up	1.0	1.0
CD117	PPA1	121	-0.06172351174011139	-0.00027018994312392303	-0.06145332179698747	0.2780483328660943	0.8560854911262495	down	0.6666666666666666	0.6666666666666666
CD117	PPIA	603	0.004721837523412481	-0.00027018994312392303	0.004992027466536405	0.8769361158430526	0.9773827607551824	up	0.6666666666666666	0.6666666666666666
CD117	PRELID3B	100	0.046416214201037656	-0.00027018994312392303	0.04668640414416158	0.5137848081853158	0.8769844697646912	up	0.6666666666666666	0.6666666666666666
CD117	PROS1	569	0.0028218615965719673	-0.00027018994312392303	0.0030920515396958906	0.9206014205259607	0.9832336869086205	up	1.0	1.0
CD117	PSAP	836	0.042746354753614976	-0.00027018994312392303	0.0430165446967389	0.11972461405374371	0.7734262529922027	up	1.0	1.0
CD117	PSMB8-AS1	604	0.027384769391520673	-0.00027018994312392303	0.027654959334644597	0.406537864989613	0.8769844697646912	up	1.0	1.0
CD117	PTMA	635	-0.025380947253741102	-0.00027018994312392303	-0.02511075731061718	0.363685119944789	0.8769844697646912	down	0.3333333333333333	0.3333333333333333
CD117	PUF60	234	-0.025796446200479394	-0.00027018994312392303	-0.02552625625735547	0.5810913356570921	0.8769844697646912	down	0.6666666666666666	0.6666666666666666
CD117	PYGB	581	0.04981294984119934	-0.00027018994312392303	0.050083139784323265	0.11312152834684464	0.7734262529922027	up	1.0	1.0
CD117	RAB27A	680	0.002263876709359928	-0.00027018994312392303	0.0025340666524838514	0.9319239811852724	0.9832336869086205	up	1.0	1.0
CD117	RACK1	36	0.17785949265876563	-0.00027018994312392303	0.17812968260188955	0.2718905437508045	0.8560854911262495	up	0.6666666666666666	0.6666666666666666
CD117	RB1	789	0.028352419323305397	-0.00027018994312392303	0.02862260926642932	0.2917873371917178	0.8560854911262495	up	1.0	1.0
CD117	RBP7	704	0.002836910324694625	-0.00027018994312392303	0.0031071002678185484	0.9129889902448765	0.9832336869086205	up	0.6666666666666666	0.6666666666666666
CD117	RNASEH2A	309	0.20109001790820902	-0.00027018994312392303	0.20136020785133293	1.2045083515924825e-05	0.0029630905449175068	up	1.0	1.0
CD117	RNF213	624	-0.01649142031308966	-0.00027018994312392303	-0.01622123036996574	0.5639336493063771	0.8769844697646912	down	0.6666666666666666	0.6666666666666666
CD117	ROMO1	151	0.0731684109028754	-0.00027018994312392303	0.07343860084599932	0.2545082857705267	0.8560854911262495	up	0.6666666666666666	0.6666666666666666
CD117	RPSA	331	-0.06493290879195059	-0.00027018994312392303	-0.06466271884882667	0.0773275208090742	0.7173820785824837	down	0.3333333333333333	0.3333333333333333
CD117	RRS1	195	0.0005174782918917578	-0.00027018994312392303	0.0007876682350156808	0.9886008894078877	1.0	up	0.3333333333333333	0.3333333333333333
CD117	RTP4	822	0.029604195441869572	-0.00027018994312392303	0.029874385384993495	0.2707099711948077	0.8560854911262495	up	1.0	1.0
CD117	RUVBL2	66	0.07580186303228116	-0.00027018994312392303	0.07607205297540508	0.40696659531193013	0.8769844697646912	up	0.6666666666666666	0.6666666666666666
CD117	S100A6	648	0.03383929306006831	-0.00027018994312392303	0.034109483003192234	0.30396102615300874	0.8560854911262495	up	1.0	1.0
CD117	S100B	682	0.011316506334011371	-0.00027018994312392303	0.011586696277135294	0.6959160980007272	0.9133299496897999	up	1.0	1.0
CD117	SAE1	94	0.028881806300656895	-0.00027018994312392303	0.029151996243780818	0.6868665717742979	0.9133299496897999	up	1.0	1.0
CD117	SAT1	605	-0.030032588630877672	-0.00027018994312392303	-0.02976239868775375	0.31625702977206815	0.8729948267893232	down	0.3333333333333333	0.3333333333333333
CD117	SCARB2	645	0.01651883639407171	-0.00027018994312392303	0.016789026337195635	0.5638129757079735	0.8769844697646912	up	1.0	1.0
CD117	SDC3	753	-0.003998646996979248	-0.00027018994312392303	-0.003728457053855325	0.8926712322093281	0.9774943796449684	down	0.3333333333333333	0.3333333333333333
CD117	SDCBP	683	0.014821609832032238	-0.00027018994312392303	0.015091799775156161	0.5923568235492815	0.8871717719640314	up	1.0	1.0
CD117	SEC11C	656	-0.010935502635558545	-0.00027018994312392303	-0.010665312692434622	0.6979919940718795	0.9133299496897999	down	0.3333333333333333	0.3333333333333333
CD117	SERPINA3	565	0.05190272307430874	-0.00027018994312392303	0.05217291301743266	0.12945693467598443	0.7734262529922027	up	1.0	1.0
CD117	SERPINE2	558	-0.008319919519153493	-0.00027018994312392303	-0.00804972957602957	0.7849485395184462	0.960145519053544	down	0.3333333333333333	0.3333333333333333
CD117	SERPINF1	659	0.037839374559686695	-0.00027018994312392303	0.03810956450281062	0.17574378267358298	0.820492871830015	up	1.0	1.0
CD117	SET	485	0.03723925189769079	-0.00027018994312392303	0.037509441840814714	0.26135006885100565	0.8560854911262495	up	0.6666666666666666	0.6666666666666666
CD117	SGK1	606	-0.016647000026706254	-0.00027018994312392303	-0.01637681008358233	0.5649089264623145	0.8769844697646912	down	0.3333333333333333	0.3333333333333333
CD117	SHMT2	488	-0.006514560848433094	-0.00027018994312392303	-0.0062443709053091705	0.8537433968631842	0.9754134348846222	down	0.3333333333333333	0.3333333333333333
CD117	SINHCAF	402	0.03167739100467844	-0.00027018994312392303	0.03194758094780236	0.40375281206206237	0.8769844697646912	up	1.0	1.0
CD117	SLC19A1	496	-0.02851442611365855	-0.00027018994312392303	-0.028244236170534627	0.3617773574166324	0.8769844697646912	down	0.3333333333333333	0.3333333333333333
CD117	SLC22A18	858	0.01115152856675575	-0.00027018994312392303	0.011421718509879674	0.6409427198963241	0.8980742596952279	up	0.6666666666666666	0.6666666666666666
CD117	SLC25A13	662	-0.028778288953942494	-0.00027018994312392303	-0.02850809901081857	0.306241964305325	0.8560854911262495	down	0.3333333333333333	0.3333333333333333
CD117	SLC26A2	677	-0.007086787653021294	-0.00027018994312392303	-0.006816597709897371	0.8043640255609331	0.9680608692762162	down	0.3333333333333333	0.3333333333333333
CD117	SLC5A3	709	0.005643018252656995	-0.00027018994312392303	0.005913208195780918	0.8273528295851548	0.9685552516755099	up	1.0	1.0
CD117	SLC7A5P1	602	-0.018080442353231883	-0.00027018994312392303	-0.01781025241010796	0.5498142693767778	0.8769844697646912	down	0.3333333333333333	0.3333333333333333
CD117	SLIRP	448	0.023506755144245654	-0.00027018994312392303	0.023776945087369578	0.47632252904880745	0.8769844697646912	up	1.0	1.0
CD117	SMAD3	719	-0.05470039222976397	-0.00027018994312392303	-0.05443020228664005	0.03755823987697042	0.5110502570133766	down	0.3333333333333333	0.3333333333333333
CD117	SMAD4	644	0.0041336361105877234	-0.00027018994312392303	0.004403826053711647	0.8815766847981208	0.9773827607551824	up	0.3333333333333333	0.3333333333333333
CD117	SNHG6	535	-0.025429974954624946	-0.00027018994312392303	-0.025159785011501023	0.4127698073420156	0.8769844697646912	down	0.0	0.0
CD117	SNRPE	42	0.07502271340041823	-0.00027018994312392303	0.07529290334354215	0.49416398956953944	0.8769844697646912	up	0.6666666666666666	0.6666666666666666
CD117	SNRPF	37	0.18901238649575525	-0.00027018994312392303	0.18928257643887916	0.2506500891908605	0.8560854911262495	up	0.6666666666666666	0.6666666666666666
